job_name,population,label,job_start_time,n_tasks,n_distinct_task_names,sum_inst_num,mean_plan_cpu,max_plan_cpu,mean_plan_mem,max_plan_mem,mean_plan_gpu,max_plan_gpu,n_distinct_gpu_types,n_instances,n_distinct_machines,mean_instance_start_time,predicted_label,risk_score,calibrated_risk,uncertainty,correct,primary_failure_category,secondary_tags,decision_time_availability
679482213135373dd8784818,fold_2,0,4959827,2,2,13,400,600,2,2,25,25,1,13,10,4959832.923076923,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7794dd0d6facadcb0d60356e,fold_2,1,4959862,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4959877,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
75553abc17bcd5deb837f685,fold_2,1,4960494,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4960514,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
03d67243afd0a31d80028db1,fold_2,0,4961427,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4961430,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
fe720cec46036f4259605200,fold_2,1,4962222,1,1,2,600,600,29.296875,29.296875,100,100,1,2,2,4982260,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
2907b84aa256ed82d374e716,fold_2,0,4962242,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4962248,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
78ecf105ea440ee0967ef06f,fold_2,0,4962548,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4962561,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
01c6b45efe5ccab3b5d0b803,fold_2,0,4963715,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4963721,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
112d94e88ed02c2b245f51a8,fold_2,0,4963951,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4963963,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0b06b2d6e82d9d4d011fbc28,fold_2,1,4963954,2,2,4,600,600,12.6953125,15.625,25,25,1,6,5,4963956,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
4134af62214eb6dee80a995e,fold_2,1,4964055,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4964065,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
7ef71dfacb38b69e7db24cc3,fold_2,0,4964076,1,1,1,100,100,29.296875,29.296875,100,100,1,3,2,4964533,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8b42023d90d812358fe34624,fold_2,0,4965143,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4965146,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8ada04ede6f1a6153c76b7ed,fold_2,0,4965825,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4965830,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
599eb5d69c27b6c7d19eface,fold_2,0,4965934,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4965940,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
d923437bb5252eb72c625079,fold_2,0,4965934,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4965940,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6b3d692ac57798000c21ca8f,fold_2,0,4965966,2,2,4,600,600,29.296875,29.296875,50,50,1,4,2,4965971.75,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9ab0c0f1279016f0e46a8ad5,fold_2,0,4967286,1,1,1,20,20,29.296875,29.296875,10,10,1,1,1,4967298,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
224aa3e01ec212b8f955b3d4,fold_2,1,4967722,2,2,2,600,600,29.296875,29.296875,50,50,1,2,2,4967735,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
4333461c3828db7648c15e53,fold_2,0,4968345,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4968351,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f839ce59ae4c99d2e5a7baef,fold_2,0,4968444,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,4968453,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
93a4b4b245123352dc579cc6,fold_2,1,4968516,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4968523,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
e64f4fafa12d26de0f5e197c,fold_2,0,4969691,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4969694,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
04e598be174be0dea3b20009,fold_2,0,4970274,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4970278,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0ad5e42ce76292f8468824f5,fold_2,0,4970609,1,1,1,600,600,29.296875,29.296875,5,5,1,1,1,4970622,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8dc364c1505e126736c9e1d5,fold_2,0,4971089,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4971095,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4d98a326fcd95fc40b4fc03e,fold_2,0,4972616,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4972622,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7e96315b3342945c252eae8f,fold_2,0,4972957,2,2,21,700,800,11.71875,19.53125,50,50,1,21,19,4972966.7142857146,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
51233ed4bb2235a31029ffbb,fold_2,0,4973668,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4973678,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
30576f2b1097a77b7d80aeab,fold_2,0,4974019,1,1,1,600,600,29.296875,29.296875,25,25,1,3,2,4975889,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
48f0ad6563c4d6ff7c409652,fold_2,0,4974585,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4974591,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6c885ba67e2755d8e8bd19f4,fold_2,0,4974798,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4974801,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
3897c75251e817f69c13b4a4,fold_2,0,4975758,1,1,1,600,600,29.296875,29.296875,25,25,1,3,2,4976212,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
50893bd5e9b00d06d8134467,fold_2,0,4977456,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4977531,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9eef4f9e9390dc3839110e9c,fold_2,0,4977482,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4977485,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
84e38d5aaee236aa8f1e8add,fold_2,0,4977515,1,1,1,1000,1000,19.55078125,19.55078125,50,50,1,1,1,4977518,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6734fc121eeb81a260a71c7a,fold_2,0,4977630,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4977634,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9260263d5eda33c3627ae0b8,fold_2,0,4977806,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4977809,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
e4ec2c6e92e5f42004349dca,fold_2,0,4977987,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4977990,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4b69036166d51a94ef19abaa,fold_2,0,4978393,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4978406,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7e4bc8ff2a6c8541f5a8f61a,fold_2,0,4978459,2,2,30,150,200,2.9296875,2.9296875,20,20,1,30,20,4978465.833333333,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2a798b9a2c311522d7fea9d7,fold_2,0,4979606,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4979623,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
b216fff4f30c68a9ea488094,fold_2,0,4979979,1,1,1,100,100,29.296875,29.296875,100,100,1,3,2,4980435,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f6279e6c3468582cdb7b9d6f,fold_2,1,4982670,2,2,2,600,600,29.296875,29.296875,100,100,1,2,2,4982673,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
cb152038ed90c355949eef46,fold_2,0,4982750,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,4983207,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6440e983e7086c022df021a1,fold_2,0,4983706,1,1,1,100,100,29.296875,29.296875,25,25,1,1,1,4983710,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
c11f0b3407fad84de49aa984,fold_2,0,4983943,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4983946,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
99872c01f09fb16dc16aa4ae,fold_2,0,4983987,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4983993,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
dc69bb1a58b62e82035013e9,fold_2,0,4984914,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4984917,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
d5492e849252f21821d45438,fold_2,1,4985839,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,4985851,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,False,low_confidence_error,false_negative;low_confidence;temporal_regime,DECISION-TIME
16ff9e13d83007e74a239125,fold_2,0,4986063,1,1,1,1200,1200,29.296875,29.296875,10,10,1,1,1,4986075,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0c5f1b097ae472d41fb65879,fold_2,0,4987685,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,4987735,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
bfa2684eb2658e126185fd96,fold_2,0,4989973,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,4989986,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2d9bd6cfe5de14083979df3d,fold_2,0,4990289,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4990334,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
9c8002420b8c2145f0d093f0,fold_2,0,4990496,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4990596,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f2555dfbec036a1384c87e89,fold_2,1,4990557,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4990690,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
bbeba4454ab8fe508d3302d2,fold_2,0,4990561,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4990719,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7f3529bf3c31ad026ef59dfd,fold_2,0,4990580,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,4990790,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
67019c96c488fe23779619aa,fold_2,0,4990736,1,1,1,600,600,29.296875,29.296875,10,10,1,3,2,4991795,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
6eac5ec9d930f1c9008516a0,fold_2,0,4991092,1,1,10,600,600,29.296875,29.296875,100,100,1,10,9,4991098,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ff3c995d5773b482d8f21ae7,fold_2,0,4994390,2,2,26,350,600,2,2,25,25,1,26,15,4994901.884615385,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0d06b02fb6afb8ba753705d6,fold_2,0,4995815,2,2,28,350,600,2,2,25,25,1,28,13,5000714.6071428573,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
aad9b1f45040e34a2b737a30,fold_2,0,5000024,2,2,2,250,400,2.9296875,4.8828125,100,100,1,2,2,5000029,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
0cf790a914162db3a2e31c7e,fold_2,0,5000947,2,2,5,600,600,29.296875,29.296875,100,100,1,7,6,5001323.7999999998,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
b88214c5f223a39dc2a55cf5,fold_2,0,5003434,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5003447,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
b76bacf924b241615939c2eb,fold_2,0,5003442,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5003457,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
4da10133a491f9f66e421aaf,fold_2,0,5003519,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5003528,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7f6d499cfdf2c8ab6f2ea139,fold_2,0,5003850,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5003856,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
45d2d2f38beb6be718eab9f6,fold_2,0,5004437,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5004448,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
70888c22ec34197a33271f7f,fold_2,0,5005972,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5008610,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
2366b3093bd0e15bcfbfaf65,fold_2,0,5006581,2,2,15,325,600,73.2421875,97.65625,25,25,1,15,15,5006593.1333333338,1,0.5,0.5,1,False,low_confidence_error,false_positive;low_confidence;temporal_regime,DECISION-TIME
5d2dd4c8135a0bc95595ceef,fold_2,0,5008648,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5008651,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7867045924ec05ed8395899a,fold_2,0,5011503,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,5011509,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
da6248e6611fca7e1bd537de,fold_2,0,5011505,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,5011508,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
689b2220c5a3e564c8de854c,fold_2,0,5011647,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,5011649,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ca13f27254bbe8e9de52dd63,fold_2,0,5011699,1,1,1,600,600,29.296875,29.296875,50,50,1,1,1,5011702,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
02f759bdcbea7be2e21605dd,fold_2,0,5012781,2,2,3,600,600,29.296875,29.296875,100,100,1,3,2,5012785,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
e28e3f8e34ee8da3b4fc079c,fold_2,0,5015588,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5015594,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
d8355e6cc124b5a0cc053ada,fold_2,0,5015962,1,1,1,600,600,29.296875,29.296875,10,10,1,1,1,5015965,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
37a7efc9e7cf33a955410b94,fold_2,0,5016375,1,1,1,800,800,29.296875,29.296875,50,50,1,1,1,5016490,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
f3b0fdde10c87c07d5ae0033,fold_2,0,5016780,2,2,4,600,600,29.296875,29.296875,50,50,1,4,4,5016898.25,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
6b18640cb416b15fcae135f4,fold_2,1,5016833,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5016935,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
5f4b9f3ff2cbf2938a7226e4,fold_2,0,5017870,2,2,13,400,600,2,2,25,25,1,13,13,5017875.153846154,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
58406d38d03e16c5c0494ad4,fold_2,0,5019271,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5019282,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
e77518c1939e53abe2fa298e,fold_2,0,5019726,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,5019734,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
1a688fabbb5fbd04a5e15274,fold_2,0,5020581,1,1,1,600,600,29.296875,29.296875,15,15,1,1,1,5020593,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ce139bfb16d452e2c4f354d5,fold_2,0,5022618,1,1,1,100,100,29.296875,29.296875,100,100,1,1,1,5022729,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
917a4cac85ca7097911eb464,fold_2,1,5023138,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,5024282,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
04d9ff6f2993746d728d68f8,fold_2,0,5023846,2,2,30,600,600,29.296875,29.296875,10,10,1,31,26,5024370.0999999996,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
460258e7e60b80fcf8cf22e1,fold_2,0,5023879,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5023991,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
aafcd2fe9e323446555cfc41,fold_2,0,5025108,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5025221,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
d9ee3dff091f5bf517b0373e,fold_2,0,5025999,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5026077,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
b6b831d52e11eb4c4ed3851f,fold_2,0,5026145,1,1,1,50,50,48.828125,48.828125,500,500,1,1,1,5026149,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
041eeaedb94af98651702053,fold_2,0,5026154,1,1,1,200,200,0.99609375,0.99609375,,,0,1,1,5026157,0,0.050000000000000003,0.050000000000000003,0.099999999999999978,True,correct,correct;high_confidence;temporal_regime;feature_missingness,DECISION-TIME
64f99a63a790321954c37877,fold_2,0,5027036,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,5027491,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
48e4e6fdc33610391ae6aabb,fold_2,0,5031236,2,2,2,600,600,2.9296875,2.9296875,100,100,1,2,2,5031241.5,0,0.11956521739130435,0.11956521739130435,0.23913043478260865,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
af03a547cdee9c94fa0b2fc8,fold_2,0,5032023,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5032035,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
7c2f0bf4eab7016dcc0b2bdf,fold_2,0,5032613,1,1,1,600,600,29.296875,29.296875,100,100,1,3,2,5033070,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8aa827566587b3771c8713c5,fold_2,1,5032694,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5032700,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
7f9e33b4a7f01ee7dc6f57f4,fold_2,0,5032962,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5032976,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
bde5ec23e66136403a03ec7f,fold_2,1,5033022,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5033037,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
e240b3821580f0d05d5dfd7f,fold_2,0,5035840,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5035843,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
ccca68a71823929b11320b66,fold_2,1,5036381,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5036439,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
1c5c48f7ee4fcac2e01e730c,fold_2,1,5036716,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5036827,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
3fe27650b908ca37c87aa5d1,fold_2,0,5037309,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,5037319,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
8f2ec31e9dea375ac6de0a9f,fold_2,0,5037613,1,1,25,800,800,29.296875,29.296875,50,50,1,25,19,5038597.0800000001,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
a3319b015d9b9d0c9b40c000,fold_2,0,5037833,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,5037843,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
e33767fbcd728cc789e84699,fold_2,0,5037834,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,5037844,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
9a71553446b3fb99bafb90bb,fold_2,0,5038399,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,5038413,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
815607b5aeda5a244874b1c2,fold_2,0,5038522,1,1,1,1800,1800,58.59375,58.59375,100,100,1,1,1,5038537,0,0.30303030303030304,0.30303030303030304,0.60606060606060608,True,correct,correct;low_confidence;temporal_regime,DECISION-TIME
12d9d9046c0ff501e718a0ed,fold_2,1,5039321,1,1,1,600,600,29.296875,29.296875,100,100,1,1,1,5039438,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,False,high_confidence_error,false_negative;high_confidence;temporal_regime,DECISION-TIME
b55306a91d590f95956088fd,fold_2,0,5039683,1,1,1,600,600,29.296875,29.296875,25,25,1,1,1,5039689,0,0.21045576407506703,0.21045576407506703,0.42091152815013411,True,correct,correct;high_confidence;temporal_regime,DECISION-TIME
